-0.315106	1.07985	0.258197	-1.31264	-1.71709	1.5304	2.38576	-0.145491	0.836824	0.120698	-0.710482	-0.866852	0.75973	1.24021	1.97315	-15	5.12664	15	-2.0125	-0.153645	0.51832	
-0.316545	1.08813	0.259394	-1.31966	-1.72566	1.53791	2.39802	-0.142032	0.819572	0.11796	-0.694191	-0.847551	0.742438	1.21238	1.85445	-15	5.07967	15	-1.95089	-0.0581636	0.501931	
-0.31795	1.09624	0.260563	-1.32653	-1.73404	1.54526	2.41002	-0.138713	0.803022	0.115341	-0.678566	-0.829067	0.725877	1.18572	1.74315	-15	5.03475	15	-1.89335	0.0323065	0.485663	
-0.319323	1.10419	0.261707	-1.33325	-1.74225	1.55244	2.42175	-0.135531	0.787164	0.112837	-0.663594	-0.811381	0.710029	1.16022	1.63899	-15	4.992	15	-1.83969	0.118007	0.46969	
-0.320665	1.11199	0.262826	-1.33981	-1.75028	1.55947	2.43323	-0.132483	0.771985	0.110446	-0.649263	-0.794478	0.69488	1.13585	1.54169	-15	4.95148	15	-1.78969	0.199172	0.454161	
-0.321976	1.11964	0.263922	-1.34624	-1.75814	1.56635	2.44447	-0.129569	0.757475	0.108164	-0.635559	-0.778341	0.680416	1.11259	1.45096	-15	4.91327	15	-1.74318	0.276033	0.439211	
-0.323259	1.12714	0.264995	-1.35253	-1.76585	1.57308	2.45549	-0.126784	0.743619	0.105989	-0.62247	-0.762956	0.666623	1.09041	1.36648	-15	4.87738	14.7744	-1.69998	0.348818	0.424974	
-0.324515	1.13451	0.266047	-1.3587	-1.77341	1.57969	2.46629	-0.124128	0.730406	0.103918	-0.609982	-0.748309	0.653488	1.0693	1.28794	-15	4.84383	14.482	-1.65993	0.417753	0.411593	
-0.325745	1.14175	0.267079	-1.36474	-1.78082	1.58616	2.47689	-0.121599	0.717822	0.10195	-0.598082	-0.734385	0.640998	1.04924	1.21496	-15	4.81263	14.1954	-1.62289	0.483073	0.399226	
-0.32695	1.14887	0.268092	-1.37067	-1.7881	1.59252	2.48729	-0.119196	0.705852	0.100081	-0.586756	-0.721173	0.629142	1.0302	1.14717	-15	4.78374	13.9147	-1.58874	0.545017	0.38807	
-0.328132	1.15587	0.269086	-1.37649	-1.79525	1.59875	2.4975	-0.116917	0.694482	0.0983103	-0.57599	-0.70866	0.61791	1.01217	1.08414	-15	4.75715	13.6401	-1.55738	0.603844	0.37837	
-0.329292	1.16276	0.270063	-1.3822	-1.80228	1.60488	2.50754	-0.114761	0.683693	0.0966353	-0.565767	-0.696836	0.607292	0.995146	1.02536	-15	4.7328	13.3723	-1.52875	0.65984	0.370446	
-0.33043	1.16955	0.271023	-1.38781	-1.80919	1.61091	2.51741	-0.112729	0.673466	0.0950545	-0.55607	-0.68569	0.597278	0.979105	0.970244	-15	4.71062	13.1121	-1.50279	0.71333	0.364719	
-0.331549	1.17623	0.271969	-1.39333	-1.81599	1.61684	2.52713	-0.110822	0.663778	0.0935659	-0.546881	-0.675213	0.587862	0.964041	0.918087	-15	4.69054	12.8605	-1.47953	0.764701	0.361755	
-0.33265	1.18282	0.272899	-1.39876	-1.8227	1.62267	2.5367	-0.109041	0.654599	0.0921679	-0.538175	-0.665397	0.579035	0.949948	0.867993	-15	4.67243	12.6193	-1.45901	0.814425	0.362317	
-0.333733	1.18933	0.273816	-1.4041	-1.82931	1.62842	2.54614	-0.10739	0.645895	0.0908588	-0.529925	-0.656235	0.570794	0.936823	0.818827	-15	4.65615	12.3909	-1.44135	0.863098	0.367434	
-0.3348	1.19574	0.274721	-1.40936	-1.83583	1.6341	2.55545	-0.105876	0.637618	0.089637	-0.522096	-0.647722	0.563134	0.924669	0.769103	-15	4.6415	12.1785	-1.42679	0.91149	0.378499	
-0.335853	1.20208	0.275613	-1.41455	-1.84227	1.63969	2.56464	-0.104505	0.62971	0.0885005	-0.514643	-0.639853	0.556057	0.913495	0.716857	-15	4.62821	11.9866	-1.41562	0.96061	0.397396	
-0.336893	1.20834	0.276495	-1.41966	-1.84863	1.64523	2.57372	-0.103292	0.622091	0.0874476	-0.507509	-0.632627	0.549563	0.903319	0.659444	-15	4.61592	11.8217	-1.40833	1.0118	0.426666	
-0.337922	1.21452	0.277366	-1.42471	-1.85492	1.65069	2.58271	-0.102253	0.614656	0.086476	-0.500618	-0.626045	0.543659	0.894169	0.593271	-15	4.60416	11.6922	-1.40555	1.06685	0.469727	
-0.338941	1.22063	0.278229	-1.42968	-1.86115	1.65611	2.59162	-0.101416	0.607265	0.0855835	-0.493873	-0.62011	0.538357	0.886086	0.513389	-15	4.59232	11.6098	-1.4081	1.12815	0.531122	
-0.339953	1.22666	0.279082	-1.43459	-1.86733	1.66147	2.60044	-0.100818	0.599726	0.0847681	-0.487141	-0.614828	0.533674	0.879127	0.412869	-15	4.57977	11.5904	-1.41688	1.19878	0.616748	
-0.340961	1.23262	0.279928	-1.43943	-1.87345	1.66679	2.60921	-0.100512	0.591772	0.0840308	-0.480252	-0.610203	0.529634	0.873366	0.281742	-15	4.56639	11.6549	-1.43244	1.28241	0.73379	
-0.341967	1.2385	0.280767	-1.4442	-1.87954	1.67207	2.61792	-0.100582	0.583026	0.0833841	-0.472991	-0.606229	0.526259	0.868873	0.104935	-15	4.55451	11.831	-1.45328	1.3824	0.889419	
-0.342977	1.24428	0.2816	-1.44889	-1.88558	1.67732	2.62659	-0.101161	0.572908	0.0828824	-0.465118	-0.602844	0.523548	0.86565	-0.142314	-15	4.55577	12.1528	-1.47015	1.49802	1.08518	
-0.343996	1.24994	0.28243	-1.4535	-1.8916	1.68255	2.63524	-0.102494	0.560408	0.0827214	-0.456463	-0.599783	0.521387	0.863377	-0.505615	-15	4.61397	12.6566	-1.44693	1.6117	1.29695	
-0.345035	1.25546	0.283263	-1.45802	-1.89758	1.68775	2.64386	-0.105093	0.54344	0.0835664	-0.447294	-0.596083	0.519271	0.860581	-1.07855	-15	4.87995	13.3631	-1.25632	1.64982	1.4085	
-0.346112	1.26076	0.284121	-1.46246	-1.9035	1.69293	2.65243	-0.110158	0.51687	0.0876121	-0.439488	-0.588372	0.515487	0.851869	-2.05646	-15	5.85528	14.2529	-0.460621	1.36904	0.993733	
-0.347266	1.26568	0.28507	-1.46685	-1.90927	1.69803	2.66078	-0.120491	0.466838	0.101941	-0.43913	-0.564844	0.504725	0.818387	-3.68629	-15	9.12823	15	2.45683	-0.000283325	-1.45541	
-0.348563	1.26981	0.286308	-1.47127	-1.9145	1.70289	2.66829	-0.138541	0.359356	0.145284	-0.4447	-0.482079	0.465554	0.684897	-1.70981	-15	15	15	13.7784	-7.08085	-12.3543	
-0.349212	1.27249	0.286958	-1.47388	-1.91704	1.7053	2.67185	0.00860086	0.176186	-0.0148294	-0.0772859	-0.0272067	0.0149313	0.0269629	0	0	0	0	0	0	0	
